obs;block;trial;theta;resp;rt;cond;delta;error;study;experiment;stimulus
1;1;21;96;95.0491608944008;2.40103257194642;-1;-3;-0.950839105599229;Fritsche et al. (2020);Experiment 2;Orientation
1;1;22;105;108.994783604783;3.50089284048954;-1;-9;3.99478360478331;Fritsche et al. (2020);Experiment 2;Orientation
1;1;23;136;132.052742455252;1.63429524112144;-1;-31;-3.947257544748;Fritsche et al. (2020);Experiment 2;Orientation
1;1;24;50;47.2883138655813;1.68431259327554;1;86;-2.71168613441871;Fritsche et al. (2020);Experiment 2;Orientation
1;1;25;37;40.7996664028427;2.76757659722716;1;13;3.79966640284268;Fritsche et al. (2020);Experiment 2;Orientation
1;1;26;39;39.5694561669224;3.05094182512767;1;-2;0.569456166922357;Fritsche et al. (2020);Experiment 2;Orientation
1;1;27;56;56.7347448198008;3.25089750308325;-1;-17;0.734744819800817;Fritsche et al. (2020);Experiment 2;Orientation
1;1;28;123;126.053853731959;3.25086568775441;-1;-67;3.05385373195855;Fritsche et al. (2020);Experiment 2;Orientation
1;1;29;168;155.869395269787;1.10102061377256;1;-45;-12.1306047302135;Fritsche et al. (2020);Experiment 2;Orientation
1;1;30;95;106.204143749088;2.35097316505198;-1;73;11.204143749088;Fritsche et al. (2020);Experiment 2;Orientation
1;1;31;105;102.522654224069;1.78435936546157;1;-10;-2.47734577593056;Fritsche et al. (2020);Experiment 2;Orientation
1;1;32;23;31.5671669311759;1.73431275783878;-1;82;8.56716693117594;Fritsche et al. (2020);Experiment 2;Orientation
1;1;33;57;63.9161531930863;1.88425766612272;-1;-34;6.91615319308629;Fritsche et al. (2020);Experiment 2;Orientation
1;1;34;156;151.210849982475;1.40092908070801;-1;81;-4.78915001752461;Fritsche et al. (2020);Experiment 2;Orientation
1;1;35;19;20.0264354436922;1.83435441031907;-1;-43;1.02643544369222;Fritsche et al. (2020);Experiment 2;Orientation
1;1;36;173;171.217484555019;1.2342950217062;-1;26;-1.78251544498139;Fritsche et al. (2020);Experiment 2;Orientation
1;1;37;38;33.8544352182422;1.3344094471795;1;-45;-4.14556478175778;Fritsche et al. (2020);Experiment 2;Orientation
1;1;38;178;167.700455535026;0.701078905301983;1;40;-10.2995444649742;Fritsche et al. (2020);Experiment 2;Orientation
1;1;39;73;57.7680278793408;2.25099587461227;-1;-75;-15.2319721206592;Fritsche et al. (2020);Experiment 2;Orientation
1;1;40;6;6.96918656840445;1.85145716029365;1;67;0.969186568404453;Fritsche et al. (2020);Experiment 2;Orientation
1;1;41;136;137.089152958461;1.73441698046372;1;50;1.0891529584612;Fritsche et al. (2020);Experiment 2;Orientation
1;1;42;155;141.931628608378;2.03423658389875;-1;-19;-13.0683713916223;Fritsche et al. (2020);Experiment 2;Orientation
1;1;43;18;24.4019576773829;1.68436781298078;-1;-43;6.40195767738294;Fritsche et al. (2020);Experiment 2;Orientation
1;1;44;24;35.8435140234406;2.5343091740433;1;-6;11.8435140234406;Fritsche et al. (2020);Experiment 2;Orientation
1;1;45;47;45.4566622068603;1.73433140819907;1;-23;-1.54333779313968;Fritsche et al. (2020);Experiment 2;Orientation
1;1;46;95;91.6303830148239;2.45095411242073;-1;-48;-3.36961698517612;Fritsche et al. (2020);Experiment 2;Orientation
1;1;47;2;2.43990174927369;1.36763708291983;1;-87;0.439901749273687;Fritsche et al. (2020);Experiment 2;Orientation
1;1;48;65;56.9317279562229;1.76762706291993;1;-63;-8.06827204377712;Fritsche et al. (2020);Experiment 2;Orientation
1;1;49;84;100.376938923371;2.56777195065661;-1;-19;16.3769389233711;Fritsche et al. (2020);Experiment 2;Orientation
1;1;50;150;141.147056643128;2.08417384919085;-1;-66;-8.85294335687172;Fritsche et al. (2020);Experiment 2;Orientation
1;1;51;77;67.4263288621884;1.41762079127875;1;73;-9.57367113781163;Fritsche et al. (2020);Experiment 2;Orientation
1;1;52;34;47.4512821562275;1.51766756346842;1;43;13.4512821562275;Fritsche et al. (2020);Experiment 2;Orientation
1;1;53;9;16.9470092490197;2.45109709855387;1;25;7.94700924901967;Fritsche et al. (2020);Experiment 2;Orientation
1;1;54;106;113.889609703157;1.35102948184067;-1;83;7.88960970315651;Fritsche et al. (2020);Experiment 2;Orientation
1;1;55;160;150.609297996503;1.45103712482887;1;-54;-9.39070200349713;Fritsche et al. (2020);Experiment 2;Orientation
1;1;56;7;22.5014983274924;2.03428119849195;-1;-27;15.5014983274924;Fritsche et al. (2020);Experiment 2;Orientation
1;1;57;75;70.3115174640744;1.41772501390733;1;-68;-4.68848253592559;Fritsche et al. (2020);Experiment 2;Orientation
1;1;58;147;142.403314270303;1.28438916947562;-1;-72;-4.59668572969716;Fritsche et al. (2020);Experiment 2;Orientation
1;1;59;170;157.179830181568;1.7176806552925;1;-23;-12.820169818432;Fritsche et al. (2020);Experiment 2;Orientation
1;1;60;19;23.6412681028624;1.51772314887057;1;-29;4.64126810286244;Fritsche et al. (2020);Experiment 2;Orientation
1;1;61;55;40.6807541512322;1.61767484076699;1;-36;-14.3192458487678;Fritsche et al. (2020);Experiment 2;Orientation
1;1;62;126;125.526535001789;1.40109985953677;1;-71;-0.473464998211256;Fritsche et al. (2020);Experiment 2;Orientation
1;1;63;175;168.125750164288;1.81765940850528;-1;-49;-6.87424983571248;Fritsche et al. (2020);Experiment 2;Orientation
1;1;64;90;90.1455612730557;2.43426167046346;1;85;0.145561273055677;Fritsche et al. (2020);Experiment 2;Orientation
1;1;65;4;6.70651895382315;2.41766248032945;1;86;2.70651895382315;Fritsche et al. (2020);Experiment 2;Orientation
1;1;66;4;8.60961689006029;2.93427428689029;1;0;4.60961689006029;Fritsche et al. (2020);Experiment 2;Orientation
1;1;67;14;18.441365803315;3.15092606373946;1;-10;4.44136580331499;Fritsche et al. (2020);Experiment 2;Orientation
1;1;68;141;133.678361562977;2.56757813314471;1;53;-7.32163843702278;Fritsche et al. (2020);Experiment 2;Orientation
1;1;69;106;102.624143338632;1.91768533616778;-1;35;-3.3758566613681;Fritsche et al. (2020);Experiment 2;Orientation
1;1;70;174;162.168362408436;1.86770345627519;-1;-68;-11.8316375915635;Fritsche et al. (2020);Experiment 2;Orientation
1;1;71;168;172.68611511695;0.93429805695996;1;6;4.68611511695042;Fritsche et al. (2020);Experiment 2;Orientation
1;1;72;32;39.5908849967061;1.13410892032334;-1;-44;7.59088499670614;Fritsche et al. (2020);Experiment 2;Orientation
1;1;73;11;14.009905734554;2.40091884129288;-1;21;3.00990573455395;Fritsche et al. (2020);Experiment 2;Orientation
1;1;74;86;86.5066043279513;2.20097742537837;1;-75;0.506604327951337;Fritsche et al. (2020);Experiment 2;Orientation
1;1;75;156;157.669072623723;2.10090615173249;1;-70;1.66907262372337;Fritsche et al. (2020);Experiment 2;Orientation
1;1;76;180;1.40410809980003;1.33436336980594;1;-24;1.40410809980003;Fritsche et al. (2020);Experiment 2;Orientation
1;1;77;36;29.804574741557;1.9343499854258;-1;-36;-6.19542525844304;Fritsche et al. (2020);Experiment 2;Orientation
1;1;78;27;29.7884776410515;2.46760998504033;-1;9;2.78847764105155;Fritsche et al. (2020);Experiment 2;Orientation
1;1;79;150;152.769909261027;1.41772172266428;-1;57;2.76990926102729;Fritsche et al. (2020);Experiment 2;Orientation
1;1;80;104;110.202390572041;1.63429377834836;1;46;6.20239057204063;Fritsche et al. (2020);Experiment 2;Orientation
1;1;81;122;125.683580785258;1.234316231923;-1;-18;3.68358078525802;Fritsche et al. (2020);Experiment 2;Orientation
1;1;82;38;39.5930612471265;1.06762219919983;-1;84;1.59306124712646;Fritsche et al. (2020);Experiment 2;Orientation
1;1;83;63;60.3861060384899;1.43435967630285;1;-25;-2.61389396151012;Fritsche et al. (2020);Experiment 2;Orientation
1;1;84;115;119.589901968215;1.28438039283355;1;-52;4.58990196821536;Fritsche et al. (2020);Experiment 2;Orientation
1;1;85;149;142.129662697117;1.58432579480723;1;-34;-6.8703373028826;Fritsche et al. (2020);Experiment 2;Orientation
1;1;86;160;160.422903008127;2.4176145744932;-1;-11;0.422903008126866;Fritsche et al. (2020);Experiment 2;Orientation
1;1;87;134;141.10500972881;1.28435296582757;-1;26;7.1050097288097;Fritsche et al. (2020);Experiment 2;Orientation
1;1;88;77;71.0037787589203;1.61765180208386;-1;57;-5.99622124107972;Fritsche et al. (2020);Experiment 2;Orientation
1;1;89;103;103.812578589844;1.3010841712894;-1;-26;0.812578589844279;Fritsche et al. (2020);Experiment 2;Orientation
1;1;90;116;123.334474629046;1.68434660276398;1;-13;7.33447462904581;Fritsche et al. (2020);Experiment 2;Orientation
1;1;91;82;75.1337898998524;1.35107080519811;-1;34;-6.86621010014755;Fritsche et al. (2020);Experiment 2;Orientation
1;1;92;52;47.611641327467;1.16774174437887;-1;30;-4.38835867253302;Fritsche et al. (2020);Experiment 2;Orientation
1;1;93;85;81.9953924304508;2.4843024269976;1;-33;-3.00460756954915;Fritsche et al. (2020);Experiment 2;Orientation
1;1;94;106;111.270291927469;3.10092333932334;-1;-21;5.27029192746872;Fritsche et al. (2020);Experiment 2;Orientation
1;1;95;11;10.4211173414821;1.46773870912511;-1;-85;-0.57888265851787;Fritsche et al. (2020);Experiment 2;Orientation
1;1;96;112;117.955527629844;2.0676214678133;1;79;5.95552762984408;Fritsche et al. (2020);Experiment 2;Orientation
1;1;97;137;149.864202502764;2.11764284259334;1;-25;12.8642025027636;Fritsche et al. (2020);Experiment 2;Orientation
1;1;98;70;56.0968370307647;0.834660495711432;-1;67;-13.9031629692353;Fritsche et al. (2020);Experiment 2;Orientation
1;1;99;81;69.8370839388116;2.21754918851002;-1;-11;-11.1629160611884;Fritsche et al. (2020);Experiment 2;Orientation
1;1;100;19;29.8149849973213;2.41756520588024;1;62;10.8149849973213;Fritsche et al. (2020);Experiment 2;Orientation
1;1;101;121;124.101052902085;2.25102951840745;1;78;3.10105290208486;Fritsche et al. (2020);Experiment 2;Orientation
1;2;1;119;114.144475502148;1.65093941154919;1;2;-4.85552449785163;Fritsche et al. (2020);Experiment 2;Orientation
1;2;2;89;87.0618054171352;1.83437598622913;-1;30;-1.93819458286478;Fritsche et al. (2020);Experiment 2;Orientation
1;2;3;42;36.9928600667722;1.31777551616688;-1;47;-5.00713993322784;Fritsche et al. (2020);Experiment 2;Orientation
1;2;4;152;145.386394044873;1.25116080234875;1;70;-6.6136059551271;Fritsche et al. (2020);Experiment 2;Orientation
1;2;5;161;147.157124165976;1.86768188036513;-1;-9;-13.8428758340245;Fritsche et al. (2020);Experiment 2;Orientation
1;2;6;159;152.37597019245;1.91771459164374;-1;2;-6.62402980754985;Fritsche et al. (2020);Experiment 2;Orientation
1;2;7;129;126.802988288498;1.68432173561087;1;30;-2.19701171150236;Fritsche et al. (2020);Experiment 2;Orientation
1;2;8;87;90.5189004330266;1.25098819505365;-1;42;3.51890043302663;Fritsche et al. (2020);Experiment 2;Orientation
1;2;9;77;77.8667052619237;1.93434413433351;-1;10;0.866705261923698;Fritsche et al. (2020);Experiment 2;Orientation
1;2;10;20;22.1445913057265;2.63435667761587;1;57;2.14459130572655;Fritsche et al. (2020);Experiment 2;Orientation
1;2;11;97;100.083589188101;1.98435490400152;1;-77;3.08358918810077;Fritsche et al. (2020);Experiment 2;Orientation
1;2;12;69;66.6674383185785;2.30091595231715;1;28;-2.33256168142152;Fritsche et al. (2020);Experiment 2;Orientation
1;2;13;173;162.710083041944;1.90087148399471;1;76;-10.2899169580559;Fritsche et al. (2020);Experiment 2;Orientation
1;2;14;99;112.043579718854;2.41766650295904;1;74;13.0435797188538;Fritsche et al. (2020);Experiment 2;Orientation
1;2;15;33;34.5648062906338;2.35098047891734;1;66;1.56480629063377;Fritsche et al. (2020);Experiment 2;Orientation
1;2;16;115;114.457770391311;2.16767701664139;1;-82;-0.542229608689155;Fritsche et al. (2020);Experiment 2;Orientation
1;2;17;129;130.356373235557;1.25100538264087;1;-14;1.35637323555659;Fritsche et al. (2020);Experiment 2;Orientation
1;2;18;117;129.129134852553;2.46764106897899;-1;12;12.1291348525526;Fritsche et al. (2020);Experiment 2;Orientation
1;2;19;166;160.224088041628;1.08440533312751;1;-49;-5.77591195837243;Fritsche et al. (2020);Experiment 2;Orientation
1;2;20;102;113.365462143356;2.66764172723197;-1;64;11.3654621433563;Fritsche et al. (2020);Experiment 2;Orientation
1;2;21;155;141.603357486798;2.61762035244828;1;-53;-13.3966425132016;Fritsche et al. (2020);Experiment 2;Orientation
1;2;22;20;25.7000548218926;1.6010365214388;1;-45;5.70005482189265;Fritsche et al. (2020);Experiment 2;Orientation
1;2;23;113;120.900779367182;2.25091944468659;-1;87;7.90077936718151;Fritsche et al. (2020);Experiment 2;Orientation
1;2;24;123;125.330410921884;1.13435393491454;-1;-10;2.33041092188364;Fritsche et al. (2020);Experiment 2;Orientation
1;2;25;165;169.019755894377;1.85091666541848;1;-42;4.0197558943774;Fritsche et al. (2020);Experiment 2;Orientation
1;2;26;116;118.688316125559;1.81772267346969;-1;49;2.6883161255586;Fritsche et al. (2020);Experiment 2;Orientation
1;2;27;134;130.892140738764;2.05100289592519;-1;-18;-3.107859261236;Fritsche et al. (2020);Experiment 2;Orientation
1;2;28;129;137.977686271714;1.16768359912385;-1;5;8.97768627171445;Fritsche et al. (2020);Experiment 2;Orientation
1;2;29;61;52.1205629033724;0.750650842866889;1;68;-8.87943709662765;Fritsche et al. (2020);Experiment 2;Orientation
1;2;30;17;14.5511316519906;0.801104832968122;-1;44;-2.44886834800937;Fritsche et al. (2020);Experiment 2;Orientation
1;2;31;25;21.9482708405555;1.76770568700886;1;-8;-3.05172915944453;Fritsche et al. (2020);Experiment 2;Orientation
1;2;32;48;43.3333853865139;2.83430138477343;-1;-23;-4.66661461348607;Fritsche et al. (2020);Experiment 2;Orientation
1;2;33;158;152.348076536866;0.684412793274532;1;70;-5.65192346313358;Fritsche et al. (2020);Experiment 2;Orientation
1;2;34;74;67.2999326207539;1.5843978364137;1;84;-6.70006737924606;Fritsche et al. (2020);Experiment 2;Orientation
1;2;35;17;18.3100621392083;1.61776114441454;1;57;1.31006213920833;Fritsche et al. (2020);Experiment 2;Orientation
1;2;36;144;147.450484800187;1.55101624373856;-1;53;3.45048480018698;Fritsche et al. (2020);Experiment 2;Orientation
1;2;37;58;59.9297956628185;1.35102289935821;1;86;1.92979566281851;Fritsche et al. (2020);Experiment 2;Orientation
1;2;38;98;97.4173867888646;2.40094553691597;-1;-40;-0.582613211135396;Fritsche et al. (2020);Experiment 2;Orientation
1;2;39;153;152.019489542502;1.50096890472196;-1;-55;-0.980510457497985;Fritsche et al. (2020);Experiment 2;Orientation
1;2;40;174;173.787518460106;2.70095456954004;-1;-21;-0.212481539893531;Fritsche et al. (2020);Experiment 2;Orientation
1;2;41;87;86.7565703989302;0.817792155219649;-1;87;-0.243429601069835;Fritsche et al. (2020);Experiment 2;Orientation
1;2;42;129;117.130045792319;2.01763117697556;-1;-42;-11.8699542076807;Fritsche et al. (2020);Experiment 2;Orientation
1;2;43;137;133.770417068764;1.5176807284297;-1;-8;-3.22958293123611;Fritsche et al. (2020);Experiment 2;Orientation
1;2;44;164;163.068974572596;1.68433270641253;-1;-27;-0.931025427404165;Fritsche et al. (2020);Experiment 2;Orientation
1;2;45;67;62.9508658878846;1.51781018390466;1;-83;-4.04913411211541;Fritsche et al. (2020);Experiment 2;Orientation
1;2;46;140;139.080607351592;2.18439103451601;-1;-73;-0.919392648408149;Fritsche et al. (2020);Experiment 2;Orientation
1;2;47;5;2.14336681476242;1.50100876530269;-1;-45;-2.85663318523758;Fritsche et al. (2020);Experiment 2;Orientation
1;2;48;141;137.669416366977;1.28433980086265;1;44;-3.33058363302311;Fritsche et al. (2020);Experiment 2;Orientation
1;2;49;52;67.6717589432431;1.90106530151024;1;89;15.6717589432431;Fritsche et al. (2020);Experiment 2;Orientation
1;2;50;43;49.7382605537879;1.63436033455218;1;9;6.73826055378795;Fritsche et al. (2020);Experiment 2;Orientation
1;2;51;169;175.263254260211;2.9508661631553;1;54;6.2632542602106;Fritsche et al. (2020);Experiment 2;Orientation
1;2;52;67;60.7261824505018;1.2343246428718;-1;-78;-6.27381754949822;Fritsche et al. (2020);Experiment 2;Orientation
1;2;53;161;157.23731022863;0.851109385850577;-1;86;-3.76268977136988;Fritsche et al. (2020);Experiment 2;Orientation
1;2;54;92;98.280090526287;2.20094926698584;1;69;6.28009052628701;Fritsche et al. (2020);Experiment 2;Orientation
1;2;55;14;25.1227847420329;2.83429736214384;-1;78;11.1227847420329;Fritsche et al. (2020);Experiment 2;Orientation
1;2;56;31;34.1848370594611;1.23434000199632;-1;-17;3.18483705946111;Fritsche et al. (2020);Experiment 2;Orientation
1;2;57;4;179.06521422752;1.51768548244945;1;27;-4.9347857724801;Fritsche et al. (2020);Experiment 2;Orientation
1;2;58;102;108.41080929219;2.2009748655255;1;82;6.41080929219014;Fritsche et al. (2020);Experiment 2;Orientation
1;2;59;5;8.00571567318745;1.58436528969833;-1;-83;3.00571567318745;Fritsche et al. (2020);Experiment 2;Orientation
1;2;60;62;64.1242869765346;1.56771599956119;1;-57;2.12428697653458;Fritsche et al. (2020);Experiment 2;Orientation
1;2;61;79;64.8589659998975;1.701011252022;1;-17;-14.1410340001025;Fritsche et al. (2020);Experiment 2;Orientation
1;2;62;22;50.2046443134019;1.2677556041599;1;57;28.2046443134019;Fritsche et al. (2020);Experiment 2;Orientation
1;2;63;146;142.975176353881;1.30069105085931;1;56;-3.0248236461193;Fritsche et al. (2020);Experiment 2;Orientation
1;2;64;76;76.2832367572511;1.83431637820104;1;70;0.283236757251075;Fritsche et al. (2020);Experiment 2;Orientation
1;2;65;139;134.515588475202;2.83424141104842;1;-63;-4.48441152479828;Fritsche et al. (2020);Experiment 2;Orientation
1;2;66;176;171.64643022254;1.35104520665482;-1;-37;-4.35356977746042;Fritsche et al. (2020);Experiment 2;Orientation
1;2;67;30;31.7687872115763;1.51775313572944;-1;-34;1.76878721157631;Fritsche et al. (2020);Experiment 2;Orientation
1;2;68;113;117.780647804522;2.46771201350566;-1;-83;4.78064780452175;Fritsche et al. (2020);Experiment 2;Orientation
1;2;69;11;10.8242872304945;1.95091077775214;-1;-78;-0.175712769505452;Fritsche et al. (2020);Experiment 2;Orientation
1;2;70;25;27.2438819607283;3.41757032558962;1;-14;2.24388196072832;Fritsche et al. (2020);Experiment 2;Orientation
1;2;71;167;156.774045331659;1.56773501562202;1;38;-10.2259546683414;Fritsche et al. (2020);Experiment 2;Orientation
1;2;72;56;145.479621579676;1.71746489617362;1;-69;89.4796215796763;Fritsche et al. (2020);Experiment 2;Orientation
1;2;73;93;94.5278682188599;1.66769073014802;1;-37;1.52786821885985;Fritsche et al. (2020);Experiment 2;Orientation
1;2;74;30;30.1306809013254;2.05089538206084;1;63;0.130680901325384;Fritsche et al. (2020);Experiment 2;Orientation
1;2;75;137;146.450222696627;2.66755359511444;-1;73;9.45022269662746;Fritsche et al. (2020);Experiment 2;Orientation
1;2;76;71;67.3021633766502;2.284374176048;1;66;-3.69783662334977;Fritsche et al. (2020);Experiment 2;Orientation
1;2;77;155;153.580099954323;2.23429246185333;-1;-84;-1.41990004567688;Fritsche et al. (2020);Experiment 2;Orientation
1;2;78;12;16.170026523981;1.73427253155751;1;-37;4.17002652398098;Fritsche et al. (2020);Experiment 2;Orientation
1;2;79;66;61.8331339151964;2.11769477105918;1;-54;-4.16686608480362;Fritsche et al. (2020);Experiment 2;Orientation
1;2;80;46;55.3503185564808;1.96760760803227;1;20;9.35031855648084;Fritsche et al. (2020);Experiment 2;Orientation
1;2;81;84;75.6628841849697;1.68441937575699;-1;-38;-8.33711581503034;Fritsche et al. (2020);Experiment 2;Orientation
1;2;82;99;103.249227991011;1.28437271327493;1;-15;4.24922799101094;Fritsche et al. (2020);Experiment 2;Orientation
1;2;83;159;154.429693198539;2.08436035283376;-1;-60;-4.57030680146096;Fritsche et al. (2020);Experiment 2;Orientation
1;2;84;23;27.3721680806313;1.43434724272811;-1;-44;4.3721680806313;Fritsche et al. (2020);Experiment 2;Orientation
1;2;85;51;38.5850594282064;1.38441180589871;-1;-28;-12.4149405717936;Fritsche et al. (2020);Experiment 2;Orientation
1;2;86;123;140.902423144742;1.16770334657122;-1;-72;17.902423144742;Fritsche et al. (2020);Experiment 2;Orientation
1;2;87;172;165.619318774578;2.40096016465031;-1;-49;-6.38068122542239;Fritsche et al. (2020);Experiment 2;Orientation
1;2;88;26;30.7223003926082;2.15098640315409;-1;-34;4.7223003926082;Fritsche et al. (2020);Experiment 2;Orientation
1;2;89;42;38.9280847788114;1.9843172375804;1;-16;-3.07191522118862;Fritsche et al. (2020);Experiment 2;Orientation
1;2;90;8;10.0816960405904;1.80107740596213;-1;34;2.0816960405904;Fritsche et al. (2020);Experiment 2;Orientation
1;2;91;171;9.63830606357631;1.65101730424794;1;17;18.6383060635763;Fritsche et al. (2020);Experiment 2;Orientation
1;2;92;145;142.914601598412;1.88428728729195;-1;26;-2.08539840158812;Fritsche et al. (2020);Experiment 2;Orientation
1;2;93;14;19.012544955418;0.900978266472521;1;-49;5.01254495541798;Fritsche et al. (2020);Experiment 2;Orientation
1;2;94;157;148.554036601977;2.38435366064368;-1;37;-8.44596339802266;Fritsche et al. (2020);Experiment 2;Orientation
1;2;95;128;121.335517479964;1.15100724767763;1;29;-6.66448252003627;Fritsche et al. (2020);Experiment 2;Orientation
1;2;96;55;47.7187862848063;0.750802239945187;-1;73;-7.28121371519366;Fritsche et al. (2020);Experiment 2;Orientation
1;2;97;153;147.435143891807;2.01768273974449;-1;82;-5.56485610819294;Fritsche et al. (2020);Experiment 2;Orientation
1;2;98;37;38.2705598809994;2.45097971096402;1;-64;1.27055988099936;Fritsche et al. (2020);Experiment 2;Orientation
1;2;99;45;55.7190387183209;1.20107360274778;-1;-8;10.7190387183209;Fritsche et al. (2020);Experiment 2;Orientation
1;2;100;54;52.628195572248;1.61766898967471;-1;-9;-1.371804427752;Fritsche et al. (2020);Experiment 2;Orientation
1;2;101;134;128.205227429332;1.40103476610602;1;-80;-5.79477257066813;Fritsche et al. (2020);Experiment 2;Orientation
1;3;1;80;66.8855623761221;1.16761082613448;-1;54;-13.1144376238779;Fritsche et al. (2020);Experiment 2;Orientation
1;3;2;35;35.0953254107736;3.11765893310076;-1;45;0.0953254107736115;Fritsche et al. (2020);Experiment 2;Orientation
1;3;3;14;21.5927942171008;1.31771883368492;1;21;7.59279421710082;Fritsche et al. (2020);Experiment 2;Orientation
1;3;4;81;63.3146306397318;2.317680070184;1;-67;-17.6853693602682;Fritsche et al. (2020);Experiment 2;Orientation
1;3;5;87;71.0770675024393;1.28429884320212;1;-6;-15.9229324975607;Fritsche et al. (2020);Experiment 2;Orientation
1;3;6;159;155.783591799849;3.20101033778701;-1;-72;-3.21640820015119;Fritsche et al. (2020);Experiment 2;Orientation
1;3;7;99;109.481327520047;1.16775820058319;1;60;10.4813275200471;Fritsche et al. (2020);Experiment 2;Orientation
1;3;8;127;132.676492475564;1.58450388750498;1;-28;5.67649247556437;Fritsche et al. (2020);Experiment 2;Orientation
1;3;9;27;25.585621508198;1.35097791906446;-1;-80;-1.414378491802;Fritsche et al. (2020);Experiment 2;Orientation
1;3;10;2;0.324748162451456;0.951055592347984;-1;25;-1.67525183754854;Fritsche et al. (2020);Experiment 2;Orientation
1;3;11;32;38.6993541761083;0.967663559127686;1;-30;6.69935417610826;Fritsche et al. (2020);Experiment 2;Orientation
1;3;12;108;114.253872540872;1.78432133334718;1;-76;6.25387254087207;Fritsche et al. (2020);Experiment 2;Orientation
1;3;13;79;63.2197355954592;2.451014451839;1;29;-15.7802644045408;Fritsche et al. (2020);Experiment 2;Orientation
1;3;14;22;39.8522938871231;1.53436768498796;1;57;17.8522938871231;Fritsche et al. (2020);Experiment 2;Orientation
1;3;15;104;110.563982339188;2.60101421413856;-1;-82;6.56398233918796;Fritsche et al. (2020);Experiment 2;Orientation
1;3;16;66;64.9257551085531;1.88430337779937;1;38;-1.07424489144685;Fritsche et al. (2020);Experiment 2;Orientation
1;3;17;65;64.329804179327;2.3176109541273;1;1;-0.670195820673044;Fritsche et al. (2020);Experiment 2;Orientation
1;3;18;158;152.101050695825;2.53424700615869;1;87;-5.89894930417486;Fritsche et al. (2020);Experiment 2;Orientation
1;3;19;82;70.9468588001534;1.66760406080721;-1;76;-11.0531411998466;Fritsche et al. (2020);Experiment 2;Orientation
1;3;20;147;142.711288970802;1.26767953992749;-1;-65;-4.288711029198;Fritsche et al. (2020);Experiment 2;Orientation
1;3;21;53;48.5834987852874;2.15096226738751;1;-86;-4.41650121471257;Fritsche et al. (2020);Experiment 2;Orientation
1;3;22;100;104.239081788652;1.834345633677;1;-47;4.23908178865226;Fritsche et al. (2020);Experiment 2;Orientation
1;3;23;160;148.348175827634;1.76769325343048;1;-60;-11.6518241723662;Fritsche et al. (2020);Experiment 2;Orientation
1;3;24;51;56.948293666911;2.26757787715906;1;-71;5.94829366691102;Fritsche et al. (2020);Experiment 2;Orientation
1;3;25;174;171.702085919813;2.45091242337367;-1;57;-2.29791408018718;Fritsche et al. (2020);Experiment 2;Orientation
1;3;26;109;120.658797769651;1.30103626544951;-1;65;11.6587977696511;Fritsche et al. (2020);Experiment 2;Orientation
